2026-03-24 15:30:13 | INFO | app.core.key_manager | Loaded 5 API keys into unified pool
2026-03-26 08:29:08 | INFO | __main__ | Aggregation completed for current data
2026-03-26 08:29:08 | INFO | __main__ | Starting Forecast job for 126 wards...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:29:08 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 08:32:04 | INFO | __main__ | Bulk upserted 3600 weather hourly records (forecast)
2026-03-26 08:32:04 | INFO | __main__ | Bulk upserted 600 weather daily records (priority=forecast)
2026-03-26 08:32:04 | INFO | __main__ | Starting aggregation for forecast data...
2026-03-26 08:32:05 | INFO | __main__ | Aggregated hourly: forecast - district: 10988, city: 387
2026-03-26 08:32:05 | INFO | __main__ | Aggregated daily: forecast - district: 1017, city: 34
2026-03-26 08:32:05 | INFO | __main__ | Aggregation completed for forecast data
2026-03-26 09:36:53 | INFO | app.core.key_manager | Loaded 5 API keys into unified pool
2026-03-26 09:36:53 | INFO | __main__ | Starting History Backfill for 126 wards, last 0 days...
2026-03-26 09:36:53 | INFO | __main__ | History backfill: 0 API chunks across 126 wards
2026-03-26 09:36:53 | INFO | __main__ | Starting Weather History Backfill for 126 wards, last 0 days...
2026-03-26 09:36:53 | INFO | __main__ | Weather History Backfill: collected 0 records
2026-03-26 09:36:53 | WARNING | __main__ | No weather history records to insert
2026-03-26 09:36:53 | INFO | __main__ | Starting aggregation of hourly history to daily...
2026-03-26 09:36:53 | INFO | __main__ | Aggregated 3276 daily history records
2026-03-26 09:36:53 | INFO | __main__ | Starting aggregation for history data...
2026-03-26 09:36:54 | INFO | __main__ | Aggregated hourly: history - district: 10988, city: 387
2026-03-26 09:36:54 | INFO | __main__ | Aggregated daily: history - district: 1017, city: 34
2026-03-26 09:36:54 | INFO | __main__ | Aggregation completed for history data
2026-03-26 09:36:54 | INFO | __main__ | Starting Nowcast job for 126 wards...
2026-03-26 09:36:54 | INFO | __main__ | Bulk upserted 126 weather hourly records (current)
2026-03-26 09:36:54 | INFO | __main__ | Starting aggregation for current data...
2026-03-26 09:36:55 | INFO | __main__ | Aggregated hourly: current - district: 11037, city: 389
2026-03-26 09:36:55 | INFO | __main__ | Aggregation completed for current data
2026-03-26 09:36:55 | INFO | __main__ | Starting Forecast job for 126 wards...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:36:55 | WARNING | __main__ | All keys exhausted for 'onecall'. Waiting 15s before retry...
2026-03-26 09:39:50 | INFO | __main__ | Bulk upserted 3600 weather hourly records (forecast)
2026-03-26 09:39:50 | INFO | __main__ | Bulk upserted 600 weather daily records (priority=forecast)
2026-03-26 09:39:50 | INFO | __main__ | Starting aggregation for forecast data...
2026-03-26 09:39:51 | INFO | __main__ | Aggregated hourly: forecast - district: 11127, city: 390
2026-03-26 09:39:52 | INFO | __main__ | Aggregated daily: forecast - district: 1020, city: 34
2026-03-26 09:39:52 | INFO | __main__ | Aggregation completed for forecast data
2026-03-26 11:08:17 | INFO | __main__ | Initializing database schema...
2026-03-26 11:08:17 | INFO | __main__ | Applying migrations (if any)...
2026-03-26 11:08:17 | INFO | __main__ | Adding columns to aggregated tables...
2026-03-26 11:08:17 | INFO | __main__ | Database init/migration completed.
